source,target
5388883,5388884
5388883,5638689
5388883,5832931
5388883,5533859
5388883,5821103
5388884,5638689
5388884,5832931
5388884,5591180
5388884,5533859
5388924,5477076
5388924,5393773
5388924,5403587
5388924,5631402
5388955,5421909
5388955,5424963
5388955,5411960
5388955,5531233
5388955,5417264
5388955,5389805
5388955,5597077
5388955,5509788
5388974,5815641
5388974,6041932
5388974,5643634
5388974,5463825
5388974,5671960
5388974,5422896
5388974,5445628
5389143,5529671
5389143,5471437
5389143,5448941
5389143,5418339
5389143,5395756
5389143,5395901
5389143,5492276
5389143,5395129
5389143,5446512
5389158,5398644
5389158,5409913
5389158,5403356
5389158,5452524
5389158,5392173
5389158,5397502
5389158,5525479
5389158,5413768
5389158,5437862
5389158,5391268
5389308,5625427
5389308,5430367
5389308,5399106
5389308,5452311
5389308,5449754
5389308,5404163
5389308,5573128
5389308,5540909
5389308,5535965
5389308,5413512
5389308,5592021
5389308,5755384
5389308,5453759
5389308,5483435
5389731,5422605
5389731,5478533
5389731,5390167
5389731,5392690
5389731,5828578
5389805,5411960
5389805,5531233
5389805,5403163
5389805,5418032
5389805,5410871
5389805,5420749
5389805,5452524
5389805,5509788
5389805,5413017
5389805,5567627
5389805,5396823
5389805,5421909
5389805,5645149
5389805,5418315
5389805,5417264
5389805,5397502
5389805,5597077
5389805,5413768
5389805,5734819
5389962,5403847
5389962,5413747
5389962,5439340
5389962,5415320
5390167,5403746
5390167,5563966
5390167,6303475
5390167,5465319
5390167,5409978
5390167,5409977
5390167,5474576
5390167,5745924
5390167,5471701
5390167,5437852
5390167,5402547
5390206,5437516
5390206,5449754
5390206,5474576
5390206,5456477
5390206,5511686
5390206,5405372
5390206,5393366
5390206,5410017
5390206,5409978
5390206,5563966
5390206,6303475
5390610,6087768
5390610,5454456
5390610,5410828
5390610,5418032
5390610,5423328
5390610,5486213
5390610,5569205
5390610,5418315
5390610,5407498
5390610,5642036
5390610,5416917
5390610,5443547
5390610,5413352
5390610,5395901
5390774,5400260
5390774,5708443
5390774,5605552
5390774,5573292
5390774,5497676
5390774,5406073
5390774,5493504
5390774,5612836
5390774,5684693
5390774,5513201
5391000,5403697
5391000,5650493
5391000,5403356
5391000,5392055
5391000,5494620
5391000,5393378
5391000,5456820
5391268,5433884
5391268,5422605
5391268,5413073
5391268,5396823
5391268,5413747
5391268,5406069
5391268,5391295
5391291,5428242
5391291,5391295
5391291,5663928
5391291,5391293
5391293,5400908
5391293,5402425
5391293,5391295
5391295,5424963
5391295,5409614
5391295,5420749
5391295,5413768
5391425,5425770
5391425,5428737
5391425,5422605
5391425,5403356
5391425,5399214
5391425,5474576
5391425,5443547
5391425,5445628
5391439,5430367
5391439,5502018
5391439,5418103
5391439,5409913
5391439,5449754
5391439,5733376
5391439,5526777
5391439,5396733
5391439,5800169
5391439,5404826
5391439,5842087
5391439,5457271
5391439,5399106
5391439,5399107
5391439,6523519
5391439,5407259
5391439,5570074
5391439,5404163
5391439,5413512
5391439,5489480
5391439,5408624
5391439,5490486
5391439,5780274
5391439,5449681
5391439,5501909
5391439,6125526
5391439,5404591
5391465,5396584
5391465,5410344
5391465,5413018
5391465,5392055
5391465,5525479
5391465,5400986
5391465,5397420
5391774,5428242
5391774,5428243
5391774,5428246
5391774,5428251
5391774,5428226
5391774,5428224
5391774,5428231
5391774,5428228
5391774,5428236
5391774,5428237
5391774,5428264
5391774,5416489
5391774,5395187
5391774,5428214
5391774,5428217
5391774,5398937
5392055,5601875
5392055,5426265
5392055,5396584
5392055,5402136
5392055,5422605
5392055,5403697
5392055,5410344
5392055,5413073
5392055,5440717
5392055,5413018
5392055,5399214
5392055,5494620
5392055,5601648
5392055,5474576
5392055,5557035
5392055,5392173
5392055,5397502
5392055,5393378
5392055,5400986
5392055,5413768
5392055,5456820
5392055,5397420
5392090,5597397
5392090,5597394
5392090,5392091
5392090,5597386
5392090,5497977
5392090,5578650
5392090,5578662
5392091,5497977
5392091,5406073
5392091,5597397
5392091,5597394
5392091,5597386
5392091,5578650
5392091,5578662
5392173,5464656
5392173,5601875
5392173,5426265
5392173,5477985
5392173,5402136
5392173,5428737
5392173,5426699
5392173,5394642
5392173,5394643
5392173,5403847
5392173,5420749
5392173,5423241
5392173,5560498
5392173,5399214
5392173,5599557
5392173,5482768
5392173,5402002
5392173,5400986
5392173,5477767
5392173,5413768
5392173,5421479
5392173,5599660
5392690,5430300
5392690,5398535
5392690,5398536
5392690,5410017
5392690,5478533
5392690,5401877
5392690,5452165
5392690,5433065
5392690,5517083
5392690,5828578
5392690,6035382
5392710,5406837
5392710,5413352
5392710,5402019
5392728,5820985
5392728,5472059
5392728,5420236
5392728,5452165
5392754,5660273
5392754,5414546
5392754,5462887
5392754,5402986
5392754,5497612
5392754,5414690
5392754,5437736
5392754,5726673
5392754,5452217
5392754,5427630
5393250,5402136
5393250,5433884
5393250,5403697
5393250,5410344
5393250,5393647
5393250,5423763
5393250,5413018
5393250,5426867
5393250,5400908
5393250,5402425
5393250,5397502
5393250,5413858
5393250,5744050
5393250,5550003
5393250,5397420
5393366,5430367
5393366,5502018
5393366,5404281
5393366,5452311
5393366,5404163
5393366,5406464
5393366,5573128
5393366,5540909
5393366,5413073
5393366,5393368
5393366,5571008
5393366,5481958
5393366,5614994
5393366,5404826
5393366,5408423
5393368,5418103
5393368,5437164
5393368,5498870
5393368,5404591
5393378,5494620
5393378,5402136
5393378,5393418
5393378,5403697
5393378,5403847
5393378,5456820
5393418,5413747
5393418,5642036
5393418,5397502
5393418,5560498
5393418,5437862
5393418,5421479
5393647,5398644
5393647,5403697
5393647,5413018
5393647,5565817
5393647,5482768
5393647,5444080
5393647,5744050
5393647,5426699
5393647,5422605
5393647,5396099
5393647,5421909
5393647,5413747
5393647,5397502
5393647,5445628
5393647,5525479
5393773,5417544
5393773,5433040
5393802,5551483
5393802,5443858
5393802,5443856
5393802,5489538
5393802,5433784
5393802,5465762
5394233,5422315
5394233,5503131
5394233,5456011
5394233,5625161
5394233,5442333
5394233,5454124
5394233,5452227
5394313,5523970
5394642,5464656
5394642,5599557
5394642,5402986
5394642,5394643
5394642,5403847
5394642,5420749
5394642,5402002
5394642,5560498
5394642,5599660
5394643,5464656
5394643,5599557
5394643,5403847
5394643,5420749
5394643,5402002
5394643,5560498
5394643,5599660
5395129,5403746
5395129,5471437
5395129,5448941
5395129,5672260
5395129,5418339
5395129,5412272
5395129,5395901
5395129,5713434
5395129,5428737
5395129,5492276
5395129,5403356
5395129,5396099
5395129,5395352
5395129,5575609
5395187,5428242
5395187,5428243
5395187,5428246
5395187,5428251
5395187,5428226
5395187,5428224
5395187,5428231
5395187,5428228
5395187,5428236
5395187,5428237
5395187,5428264
5395187,5416489
5395187,5428214
5395187,5428217
5395187,5398937
5395352,5681758
5395352,5403746
5395352,5448941
5395352,5470015
5395756,5529671
5395756,5449754
5395756,5570074
5395756,5408423
5395756,5446512
5395756,5406464
5395756,5481958
5395756,5395901
5395901,5529671
5395901,5713434
5395901,5428737
5395901,5492276
5395901,5403356
5395901,5821065
5395901,5396099
5395901,5672260
5395901,5418339
5395901,5412272
5395901,5575609
5396099,5672260
5396099,5418339
5396099,5713434
5396099,5428737
5396099,5492276
5396099,5403356
5396099,5412272
5396099,5575609
5396361,5448801
5396361,5686333
5396361,5548249
5396361,5678278
5396361,5536960
5396361,5413352
5396361,5428737
5396361,6948581
5396361,5400260
5396361,5821065
5396361,5402425
5396361,5525479
5396361,5428142
5396584,5398644
5396584,5402136
5396584,5433884
5396584,5426699
5396584,5410344
5396584,5413018
5396584,5567627
5396584,5400908
5396584,5413747
5396584,5399312
5396584,5397502
5396584,5400986
5396584,5437862
5396584,5421479
5396584,5397420
5396733,5430367
5396733,5399106
5396733,5399107
5396733,5502018
5396733,5408624
5396733,5457271
5396733,5449754
5396733,5407259
5396733,5570074
5396733,5733376
5396733,5780274
5396733,5449681
5396733,5501909
5396733,6125526
5396733,5526777
5396733,5800169
5396733,5404826
5396733,5842087
5396823,5433884
5396823,5415424
5396823,5403697
5396823,5413018
5396823,5567627
5396823,5426867
5396823,5411007
5396823,5422933
5396823,5645149
5396823,6355822
5396823,5418315
5396823,5400908
5396823,5399312
5396823,5430068
5396823,5397502
5396823,5413768
5396823,5734819
5396828,5410828
5396828,5406754
5396828,5423505
5396828,5417544
5396828,5711482
5396828,5416503
5396828,5433040
5396828,5532384
5396828,5414629
5396828,5413747
5396828,5609413
5397420,5402136
5397420,5433884
5397420,5406464
5397420,5410344
5397420,5413858
5397420,5423763
5397420,5413018
5397420,5400986
5397502,5426265
5397502,5398644
5397502,5403697
5397502,5413073
5397502,5413018
5397502,5567627
5397502,5560498
5397502,5418315
5397502,5482768
5397502,5400986
5397502,5744050
5397502,5437862
5397502,5734819
5397502,5421479
5397502,5433884
5397502,5415424
5397502,5426699
5397502,5509788
5397502,5399214
5397502,5421909
5397502,5645149
5397502,5413747
5397502,5399312
5397502,5557035
5397502,5443547
5397502,5525479
5397502,5413768
5398311,5430891
5398311,5536276
5398311,5591044
5398311,5460535
5398311,5628669
5398311,5903085
5398311,5744285
5398311,5500582
5398311,5762978
5398535,5868122
5398535,5789809
5398535,5404163
5398535,5433862
5398535,5398536
5398535,5433065
5398535,5485190
5398535,5442415
5398536,5868122
5398536,5789809
5398536,5407259
5398536,5430300
5398536,5570074
5398536,5404163
5398536,5697329
5398536,5780274
5398536,5625301
5398536,5433065
5398536,5485190
5398536,5408423
5398644,5433884
5398644,5426699
5398644,5452524
5398644,5413018
5398644,5567627
5398644,5421909
5398644,5413747
5398644,5482768
5398644,5411080
5398644,5525479
5398770,5461706
5398770,5565817
5398937,5428242
5398937,5428243
5398937,5428246
5398937,5428251
5398937,5428226
5398937,5428224
5398937,5428231
5398937,5428228
5398937,5428236
5398937,5428237
5398937,5428264
5398937,5416489
5398937,5428214
5398937,5428217
5399024,5399046
5399106,5430367
5399106,5399107
5399106,5502018
5399106,5490760
5399106,5418103
5399106,5409913
5399106,5449754
5399106,5407259
5399106,5570074
5399106,5733376
5399106,5420789
5399106,5526777
5399106,5800169
5399106,5437164
5399106,5404826
5399106,5413512
5399106,5458595
5399106,5401767
5399106,5842087
5399106,5408624
5399106,5457271
5399106,5465449
5399106,5442415
5399106,5780274
5399106,5449681
5399106,5501909
5399106,6125526
5399106,5860763
5399106,5462461
5399107,5430367
5399107,5502018
5399107,5490760
5399107,5418103
5399107,5407259
5399107,5449754
5399107,5570074
5399107,5404163
5399107,5733376
5399107,5420789
5399107,5526777
5399107,5800169
5399107,5404826
5399107,5842087
5399107,5408624
5399107,5457271
5399107,5465449
5399107,5780274
5399107,5449681
5399107,5501909
5399107,6125526
5399107,5506484
5399107,5462461
5399107,5404591
5399214,5601875
5399214,5426265
5399214,5477985
5399214,5402136
5399214,5428737
5399214,5413073
5399214,5423241
5399214,5565295
5399214,5482768
5399214,5557035
5399214,5440452
5399214,5400986
5399214,5413768
5399214,5437862
5399214,5421479
5399312,5601875
5399312,5426265
5399312,5455462
5399312,5402136
5399312,5415424
5399312,5403697
5399312,5605603
5399312,5452524
5399312,5413017
5399312,5474957
5399312,5411007
5399312,5422933
5399312,5440452
5399312,5546494
5399312,5437862
5399312,5421479
5399856,5442765
5399856,5671163
5399856,5551257
5399856,5472386
5399856,5423294
5399856,5562709
5399856,5518967
5399856,5502487
5399856,5502488
5399856,5825027
5399856,5405240
5399856,5919415
5399856,5425969
5399856,5736228
5399970,5412693
5399970,5426265
5399970,5436013
5399970,5433884
5399970,5652741
5399970,5507074
5399970,5426699
5399970,5452524
5400130,5462107
5400130,5578864
5400130,5551257
5400130,5436597
5400130,5512452
5400130,5452227
5400130,5518967
5400130,5426705
5400130,5460535
5400130,5500582
5400130,5524268
5400260,5548249
5400260,6948581
5400260,5536960
5400260,5821065
5400260,5573292
5400260,5406073
5400260,5493504
5400260,5903668
5400260,5543891
5400260,5513201
5400457,6374469
5400457,5468768
5400457,5449754
5400457,5510908
5400457,5441363
5400908,5402136
5400908,5413018
5400908,5426867
5400908,6355822
5400908,5411080
5400908,5430068
5400908,5550003
5400908,5734819
5400986,5464656
5400986,5403697
5400986,5410344
5400986,5413073
5400986,5413018
5400986,5413017
5400986,5557035
5400986,5413858
5400986,5402002
5400986,5413768
5401022,5441155
5401022,5498546
5401711,5529671
5401711,5460037
5401711,5454456
5401711,5459205
5401711,5416917
5401711,5421769
5401711,5832931
5401767,5733376
5401767,5437164
5401767,5458595
5401767,5442415
5401767,5860763
5402002,5464656
5402002,5599557
5402002,5403847
5402002,5420749
5402002,5477767
5402002,5560498
5402002,5599660
5402019,5406837
5402019,5423763
5402136,5426265
5402136,5440717
5402136,5605603
5402136,5413017
5402136,5546494
5402136,5601875
5402136,5455462
5402136,5433884
5402136,5410344
5402136,5452524
5402136,5423763
5402136,5474957
5402136,5402425
5402136,5413858
5402136,5413768
5402420,5824351
5402420,5565817
5402420,5456666
5402420,5444080
5402425,5411960
5402425,5448801
5402425,5411080
5402425,5686333
5402425,5678278
5402425,5525479
5402425,5744050
5402425,5428142
5402547,5474576
5402547,5745924
5402547,5563966
5402547,5471701
5402547,6303475
5402547,5437852
5402874,5565537
5402874,5525285
5402986,5660273
5402986,5409389
5402986,5414546
5402986,5462887
5402986,5469969
5402986,5497612
5402986,5414690
5402986,5437736
5402986,5726674
5402986,5726673
5402986,5452217
5402986,5408163
5402986,5427630
5403163,5418032
5403163,5410871
5403163,5420749
5403163,5452524
5403356,5411007
5403356,5672260
5403356,5418339
5403356,5482768
5403356,5412272
5403356,5713434
5403356,5428737
5403356,5492276
5403356,5489643
5403356,5456820
5403356,5575609
5403587,5477076
5403587,5631402
5403697,5415424
5403697,5413018
5403697,5509788
5403697,5411007
5403697,5422933
5403697,5494620
5403697,5744050
5403697,5550003
5403697,5456820
5403746,6303475
5403746,5465319
5403746,5409978
5403746,5409977
5403746,5418339
5403746,5437852
5403847,5464656
5403847,5599557
5403847,5413747
5403847,5439340
5403847,5406518
5403847,5420749
5403847,5415320
5403847,5560498
5403847,5599660
5404163,5789809
5404163,5535965
5404163,5800169
5404163,5404826
5404163,5755384
5404163,5462461
5404163,5868122
5404163,5407259
5404163,5485190
5404163,5413512
5404163,5557022
5404163,5780274
5404163,5592021
5404163,5483435
5404163,5430367
5404163,5502018
5404163,5418103
5404163,5530663
5404163,5540909
5404163,5530664
5404163,5567725
5404163,5457271
5404163,5512452
5404163,5506484
5404163,5408423
5404163,5406464
5404163,5697329
5404163,5449681
5404163,5498870
5404163,5453759
5404281,5430367
5404281,5502018
5404281,5452311
5404281,5406464
5404281,5573128
5404281,5413073
5404281,5571008
5404281,5481958
5404281,5614994
5404281,5404826
5404281,5413512
5404281,5506484
5404281,5408423
5404513,5550197
5404513,5423763
5404513,5821103
5404513,5598535
5404513,6312232
5404513,5762978
5404591,5418103
5404591,5498870
5404591,5437164
5404591,5413512
5404826,5430367
5404826,5502018
5404826,5449754
5404826,5430300
5404826,5598266
5404826,5413073
5404826,5526777
5404826,5800169
5404826,5842087
5404826,5457271
5404826,5425421
5404826,5571008
5404826,5481958
5404826,5614994
5404826,5449296
5404826,5625427
5404826,6523519
5404826,6523518
5404826,5452311
5404826,5407259
5404826,5570074
5404826,5573128
5404826,5669617
5404826,5433065
5404826,5437164
5404826,5408423
5404826,5408624
5404826,5406464
5404826,5780274
5404826,5449681
5404826,6125526
5404826,5446572
5405240,5609010
5405240,5442765
5405240,5414629
5405240,5919415
5405240,5425969
5405372,5437516
5405372,5410017
5405372,5456477
5405372,5446512
5406069,5413747
5406069,5415320
5406073,5497977
5406073,5597394
5406073,5411977
5406073,5591179
5406073,5605552
5406073,5465442
5406073,5903671
5406073,6050098
5406073,5903669
5406073,5480748
5406073,5578196
5406073,5684693
5406073,5578177
5406073,5615009
5406073,5565983
5406073,5565986
5406073,6132416
5406073,5708443
5406073,5497676
5406073,5846897
5406073,5517083
5406073,5493504
5406073,6244134
5406073,5513201
5406073,5578650
5406464,5430367
5406464,5502018
5406464,5452311
5406464,5407259
5406464,5573128
5406464,5413073
5406464,5408423
5406464,5446512
5406464,5557022
5406464,5571008
5406464,5481958
5406464,5614994
5406754,5417544
5406754,5711482
5406754,5410828
5406754,5416503
5406754,5433040
5406754,5609413
5406754,5532384
5406754,5414629
5406754,5413352
5406837,5433040
5406837,5413352
5407259,5430367
5407259,5502018
5407259,5449754
5407259,5570074
5407259,5535965
5407259,5526777
5407259,5800169
5407259,5485190
5407259,5842087
5407259,5408624
5407259,5457271
5407259,5780274
5407259,5449681
5407259,6125526
5407259,5453759
5407498,6087768
5407498,5454456
5407498,5418032
5407498,5642036
5407498,5416917
5407498,5443547
5407498,5423328
5407498,5509788
5407498,5486213
5407498,5569205
5408142,5545993
5408142,5420093
5408142,5422806
5408142,5669154
5408163,5660273
5408163,5462887
5408163,5409389
5408163,5469969
5408163,5414690
5408163,5437736
5408163,5726674
5408163,5726673
5408163,5452217
5408163,5500582
5408163,5427630
5408229,5437015
5408229,5609413
5408229,5861107
5408423,5625427
5408423,5430367
5408423,5502018
5408423,5452311
5408423,5430300
5408423,5570074
5408423,5573128
5408423,5413073
5408423,5780274
5408423,5625301
5408423,5571008
5408423,5481958
5408423,5614994
5408423,5506484
5408423,5462461
5408423,5446572
5408624,5430367
5408624,5502018
5408624,5489480
5408624,5457271
5408624,5449754
5408624,5570074
5408624,5780274
5408624,5449681
5408624,6125526
5408624,5526777
5408624,5800169
5408624,5413512
5408624,5842087
5409389,5660273
5409389,5462887
5409389,5469969
5409389,5414690
5409389,5437736
5409389,5726674
5409389,5726673
5409389,5452217
5409389,5427630
5409614,5424963
5409614,5531233
5409667,5425969
5409977,6303475
5409977,5465319
5409977,5437852
5409977,5409978
5409978,6303475
5409978,5465319
5409978,5437852
5410017,5456477
5410017,5437516
5410344,5433884
5410344,5413858
5410344,5423763
5410344,5413018
5410828,5417544
5410828,5711482
5410828,5416503
5410828,5433040
5410828,5609413
5410828,5532384
5410828,5414629
5410828,5413352
5410871,5418032
5410871,5413017
5410871,5426713
5410871,5556163
5410871,5597077
5411007,5415424
5411007,5422933
5411080,5464656
5411080,5426265
5411080,5650493
5411080,5520357
5411080,5489643
5411626,5440588
5411626,5536478
5411626,5567821
5411626,5550447
5411626,5442333
5411626,5425625
5411626,5691277
5411960,5421909
5411960,5424963
5411960,5531233
5411960,5417264
5411960,5597077
5411960,5509788
5411977,5465442
5411977,5493504
5411977,6050098
5411977,5684693
5411977,5443780
5411977,5513201
5412272,5713434
5412272,5428737
5412272,5492276
5412272,5672260
5412272,5418339
5412272,5575609
5412693,5422933
5412693,5436013
5412693,5433884
5412693,5652741
5412693,5507074
5412693,5426699
5413017,5455462
5413017,5418032
5413017,5546494
5413017,5605603
5413017,5452524
5413017,5413018
5413017,5474957
5413018,5426699
5413018,5426867
5413018,5421909
5413018,6355822
5413018,5413747
5413018,5482768
5413018,5430068
5413018,5413858
5413018,5525479
5413018,5550003
5413018,5734819
5413073,5430367
5413073,5502018
5413073,5452311
5413073,5415424
5413073,5573128
5413073,5678278
5413073,5560498
5413073,5557035
5413073,5571008
5413073,5481958
5413073,5614994
5413073,5744050
5413352,5433040
5413352,5532384
5413352,5568188
5413352,5609413
5413512,5502018
5413512,5418103
5413512,5420093
5413512,5456011
5413512,5457271
5413512,5755384
5413512,5506484
5413512,5462461
5413512,5609010
5413512,5446512
5413512,5498870
5413512,5453759
5413512,5578662
5413519,5443165
5413747,5418032
5413747,5440717
5413747,5423241
5413747,5482768
5413747,5415320
5413747,5437862
5413747,5421479
5413747,5426699
5413747,5430799
5413747,5421909
5413747,5439340
5413747,5520357
5413747,5525479
5413768,5601875
5413768,5645149
5413768,5418315
5413768,5567627
5413768,5734819
5413858,5423763
5413858,5433884
5414183,5458263
5414546,5660273
5414546,5462887
5414546,5497612
5414546,5414690
5414546,5437736
5414546,5427630
5414629,5417544
5414629,5711482
5414629,5416503
5414629,5433040
5414629,5532384
5414629,5609413
5414690,5464656
5414690,5660273
5414690,5462887
5414690,5469969
5414690,5497612
5414690,5437736
5414690,5726674
5414690,5726673
5414690,5452217
5414690,5427630
5415170,5462107
5415170,5524266
5415170,5487868
5415320,5439340
5415424,5422933
5415720,5483141
5415720,5471276
5415936,5418109
5415936,5511686
5415936,5432988
5416489,5428214
5416489,5428217
5416489,5428242
5416489,5428243
5416489,5428246
5416489,5428251
5416489,5428226
5416489,5428224
5416489,5428231
5416489,5428228
5416489,5428236
5416489,5428237
5416489,5428264
5416503,5417544
5416503,5711482
5416503,5433040
5416503,5609413
5416503,5532384
5416811,5452524
5416811,5417264
5416917,6087768
5416917,5529671
5416917,5460037
5416917,5454456
5416917,5459205
5416917,5418032
5416917,5642036
5416917,5443547
5416917,5421769
5416917,5423328
5416917,5832931
5416917,5486213
5416917,5569205
5417264,5421909
5417264,5531233
5417264,5452524
5417264,5597077
5417264,5509788
5417544,5711482
5417544,5433040
5417544,5532384
5417544,5419680
5417544,5609413
5417544,5418489
5418032,6087768
5418032,5454456
5418032,5430799
5418032,5440717
5418032,5423328
5418032,5486213
5418032,5423241
5418032,5569205
5418032,5642036
5418032,5443547
5418032,5520357
5418103,5437164
5418103,5780274
5418103,5498870
5418109,5432988
5418246,5462107
5418315,5645149
5418315,5567627
5418315,5734819
5418339,5672260
5418339,5551483
5418339,5456666
5418339,5713434
5418339,5428737
5418339,5492276
5418339,5489538
5418339,5575609
5418489,5943637
5418489,5876089
5418489,5423505
5418489,5446818
5418489,5419680
5419680,5943637
5419680,5876089
5419680,5423505
5419680,5446818
5419853,5609010
5419853,5436597
5420093,5422806
5420093,5545993
5420093,5669154
5420236,5820985
5420236,5463825
5420236,5472059
5420236,5452165
5420749,5464656
5420749,5452524
5420749,5560498
5420749,5599557
5420749,5456666
5420749,5421479
5420749,5599660
5420789,5490760
5420789,5465449
5420789,5733376
5420789,5449681
5420789,5501909
5420789,6125526
5420789,5462461
5420789,5842087
5421479,5426699
5421479,5565295
5421479,5440452
5421479,5437862
5421769,5529671
5421769,5460037
5421769,5615204
5421769,5459205
5421769,5502384
5421769,5502383
5421909,5531233
5421909,5482768
5421909,5426699
5421909,5525479
5421909,5597077
5421909,5509788
5422315,5503131
5422315,5625161
5422315,5454124
5422315,5452227
5422605,5440542
5422605,5428737
5422605,5442060
5422605,5424342
5422605,5601648
5422806,5545993
5422806,5669154
5422896,5815641
5422896,6041932
5422896,5643634
5422896,5671960
5422896,5445628
5422933,5436013
5423241,5426265
5423241,5477985
5423241,5428737
5423241,5430799
5423241,5440717
5423241,5482768
5423241,5440452
5423241,5520357
5423294,5502487
5423294,5502488
5423294,5442765
5423294,5472386
5423294,5919415
5423294,5736228
5423328,6087768
5423328,5642036
5423328,5443547
5423328,5486213
5423328,5569205
5423505,5532384
5423505,5446818
5423505,5943637
5423505,5876089
5423763,5433884
5424342,5440542
5424342,5442060
5425421,5868121
5425421,5868120
5425421,5449296
5425421,5868122
5425421,5625427
5425421,6523519
5425421,5659211
5425421,6523518
5425421,5615204
5425421,5485668
5425421,5430300
5425421,5712391
5425421,5598266
5425421,5530663
5425421,5700855
5425421,5669617
5425421,5567725
5425421,5433065
5425421,5571217
5425421,5571218
5425421,5955746
5425421,5955747
5425421,5492551
5425421,5557022
5425421,5479197
5425421,5883708
5425421,5697328
5425421,5697329
5425421,5625301
5425421,5502384
5425421,6035382
5425421,5453759
5425421,5451178
5425421,5502383
5425421,5446572
5425625,5440588
5425625,5536478
5425625,5500582
5425625,5567821
5425625,5691277
5425770,5441360
5425770,5502278
5425770,5434879
5425969,5426705
5425969,5442765
5425969,5551257
5425969,5532288
5425969,5919415
5425969,5452227
5426265,5464656
5426265,5477985
5426265,5433884
5426265,5428737
5426265,5650493
5426265,5440717
5426265,5452524
5426265,5482768
5426265,5443547
5426265,5520357
5426265,5489643
5426265,5437862
5426699,5436013
5426699,5433884
5426699,5507074
5426699,5601648
5426699,5482768
5426699,5652741
5426699,5571008
5426699,5525479
5426705,5462107
5426705,5440588
5426705,5518967
5426705,5578864
5426705,5511686
5426705,5460535
5426705,5551257
5426705,5524268
5426705,5452227
5426867,6355822
5426867,5430068
5426867,5550003
5426867,5734819
5427630,5660273
5427630,5462887
5427630,5469969
5427630,5497612
5427630,5437736
5427630,5726674
5427630,5726673
5427630,5452217
5427639,5449400
5428142,5448801
5428142,5686333
5428142,5678278
5428142,5525479
5428214,5428217
5428214,5428242
5428214,5428243
5428214,5428246
5428214,5428251
5428214,5428226
5428214,5428224
5428214,5428231
5428214,5428228
5428214,5428236
5428214,5428237
5428214,5428264
5428217,5428242
5428217,5428243
5428217,5428246
5428217,5428251
5428217,5428226
5428217,5428224
5428217,5428231
5428217,5428228
5428217,5428236
5428217,5428237
5428217,5428264
5428224,5428242
5428224,5428243
5428224,5428246
5428224,5428251
5428224,5428226
5428224,5428231
5428224,5428228
5428224,5428236
5428224,5428237
5428224,5428264
5428226,5428242
5428226,5428243
5428226,5428246
5428226,5428251
5428226,5428231
5428226,5428228
5428226,5428236
5428226,5428237
5428226,5428264
5428228,5458263
5428228,5428242
5428228,5428243
5428228,5428246
5428228,5428251
5428228,5428231
5428228,5428236
5428228,5428237
5428228,5428264
5428231,5428242
5428231,5428243
5428231,5428246
5428231,5428251
5428231,5428236
5428231,5428237
5428231,5428264
5428236,5428242
5428236,5428243
5428236,5428246
5428236,5428251
5428236,5428237
5428236,5428264
5428237,5428242
5428237,5428243
5428237,5428246
5428237,5428251
5428237,5428264
5428242,5428243
5428242,5428246
5428242,5428251
5428242,5428264
5428243,5428246
5428243,5428251
5428243,5428264
5428246,5428251
5428246,5428264
5428251,5430799
5428251,5428264
5428405,5460535
5428405,5473534
5428737,5477985
5428737,5448801
5428737,5713434
5428737,5492276
5428737,5672260
5428737,5482768
5428737,5744050
5428737,5575609
5430068,6355822
5430068,5734819
5430300,5485668
5430300,5598266
5430300,5700855
5430300,5567725
5430300,5955746
5430300,5955747
5430300,5625301
5430300,5571008
5430300,5506484
5430300,5502384
5430300,5451178
5430300,5502383
5430300,5868121
5430300,5868120
5430300,5449296
5430300,5868122
5430300,5625427
5430300,6523519
5430300,5659211
5430300,6523518
5430300,5615204
5430300,5712391
5430300,5669617
5430300,5433065
5430300,5571217
5430300,5571218
5430300,5500582
5430300,5492551
5430300,5557022
5430300,5479197
5430300,5883708
5430300,5697328
5430300,5697329
5430300,5780274
5430300,5443547
5430300,6035382
5430300,5453759
5430300,5446572
5430367,5502018
5430367,5452311
5430367,5449754
5430367,5570074
5430367,5573128
5430367,5540909
5430367,5526777
5430367,5800169
5430367,5567725
5430367,5485190
5430367,5842087
5430367,5457271
5430367,5780274
5430367,5592021
5430367,5449681
5430367,6125526
5430367,5571008
5430367,5481958
5430367,5614994
5430367,5462461
5430799,5440717
5430799,5520357
5430891,5550447
5430891,5487868
5431488,5483718
5431488,5503131
5431532,5448586
5432049,5711482
5432988,5592129
5432988,5464858
5433040,5711482
5433040,5532384
5433040,5609413
5433065,5789809
5433065,5955746
5433065,5955747
5433065,5868121
5433065,5868120
5433065,5868122
5433065,6523519
5433065,5659211
5433065,6523518
5433065,5712391
5433065,5669617
5433065,5571217
5433065,5571218
5433065,5446572
5433065,5485668
5433065,5598266
5433065,5457271
5433065,5625301
5433065,5506484
5433065,5451178
5433065,5449296
5433065,5625427
5433065,5492551
5433065,5883708
5433065,5697328
5433065,5697329
5433065,5443547
5433065,6035382
5433065,5453759
5433784,5536960
5433784,5821065
5433884,5436013
5433884,5652741
5433884,5507074
5433884,5452524
5433884,5567627
5433884,5734819
5434543,5755384
5434879,5441360
5434879,5502278
5434879,5551483
5434879,5572896
5434879,5489538
5436013,5652741
5436013,5507074
5436479,5464339
5436479,5445930
5436479,5613458
5436597,5462107
5436597,5518967
5436597,5502488
